Company_Name,Dependent-Company Status,year of founding,Age of company in years,Internet Activity Score,Focus functions of company,Investors,Employee Count,Employees count MoM change,Has the team size grown,Est. Founding Date,Last Funding Date,Last Funding Amount,Country of company,Continent of company,Number of Investors in Seed,Number of Investors in Angel and or VC,Number of Co-founders,Number of of advisors,Team size Senior leadership,Team size all employees,Presence of a top angel or venture fund in previous round of investment,Number of of repeat investors,Number of  Sales Support material,Worked in top companies,Average size of companies worked for in the past,Have been part of startups in the past?,Have been part of successful startups in the past?,Was he or she partner in Big 5 consulting?,Consulting experience?,Product or service company?,Catering to product/service across verticals,Focus on private or public data?,Focus on consumer data?,Focus on structured or unstructured data,Subscription based business,Cloud or platform based serive/product?,Local or global player,Linear or Non-linear business model,"Capital intensive business e.g. e-commerce, Engineering products and operations can also cause a business to be capital intensive",Number of  of Partners of company,Crowdsourcing based business,Crowdfunding based business,Machine Learning based business,Predictive Analytics business,Speech analytics business,Prescriptive analytics business,Big Data Business,Cross-Channel Analytics/ marketing channels,Owns data or not? (monetization of data) e.g. Factual,Is the company an aggregator/market place? e.g. Bluekai,Online or offline venture - physical location based business or online venture?,B2C or B2B venture?,Top forums like 'Tech crunch' or 'Venture beat' talking about the company/model - How much is it being talked about?,Average Years of experience for founder and co founder,Exposure across the globe,Breadth of experience across verticals,Highest education,Years of education,Specialization of highest education,Relevance of education to venture,Relevance of experience to venture,Degree from a Tier 1 or Tier 2 university?,Renowned in professional circle,Experience in selling and building products,Experience in Fortune 100 organizations,Experience in Fortune 500 organizations,Experience in Fortune 1000 organizations,Top management similarity,Number of Recognitions for Founders and Co-founders,Number of  of Research publications,Skills score,Team Composition score,Dificulty of Obtaining Work force,Pricing Strategy,Hyper localisation,Time to market service or product,Employee benefits and salary structures,Long term relationship with other founders,Proprietary or patent position (competitive position),Barriers of entry for the competitors,Company awards,Controversial history of founder or co founder,Legal risk and intellectual property,Client Reputation,google page rank of company website,Technical proficiencies to analyse and interpret unstructured data,Solutions offered,Invested through global incubation competitions?,Industry trend in investing,Disruptiveness of technology,Number of Direct competitors,Employees per year of company existence,Last round of funding received (in milionUSD),"Survival through recession, based on existence of the company through recession times",Time to 1st investment (in months),"Avg time to investment - average across all rounds, measured from previous investment",Gartner hype cycle stage,Time to maturity of technology (in years),Percent_skill_Entrepreneurship,Percent_skill_Operations,Percent_skill_Engineering,Percent_skill_Marketing,Percent_skill_Leadership,Percent_skill_Data Science,Percent_skill_Business Strategy,Percent_skill_Product Management,Percent_skill_Sales,Percent_skill_Domain,Percent_skill_Law,Percent_skill_Consulting,Percent_skill_Finance,Percent_skill_Investment,Renown score,team_size_grown,Investors_count
186,0,2007.0,7.0,0.0,20,285,31,-21,0,10,7,6379489.0,21,2,0.0,1.0,0.0,0.0,2.0,10.0,0,0.0,1,0,2,1,1,0,1,1,0,3,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,2,1,21.0,104,1,1,2,228.0,2,0.0,0.0,0.0,2,1.0,1,25.0,1,1,0,0,1,2,1,0,1,0,0,0,1,2518863.0,0,1,0,2.0,1,1.0,1.6,27,0,1.0,1.0,1,0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,4.0,0,1.0
187,0,2012.0,2.0,242.0,0,3,1,49,0,20,29,8000000.0,21,2,0.0,3.0,1.0,0.0,3.0,50.0,0,0.0,3,0,2,0,0,0,1,2,0,3,0,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,2,0,18.0,136,0,0,2,500.0,2,0.0,0.0,0.0,2,2.0,1,25.0,1,1,0,0,1,2,0,0,0,0,0,0,1,138358.0,0,1,0,3.0,2,0.0,6.25,134,1,1.0,3.566666667,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333,0.0,0.0,33.33333333,33.33333333,1.0,1,0.0
188,1,2005.0,9.0,-391.0,108,256,16,184,0,57,86,27500000.0,21,2,1.0,7.0,3.0,0.0,9.0,200.0,1,0.0,3,0,0,0,0,0,0,1,1,3,0,3,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,18.0,112,1,1,1,500.0,2,1.0,1.0,1.0,2,0.0,1,24.0,1,1,1,0,1,2,0,0,0,0,0,0,1,112659.0,0,1,0,3.0,2,7.0,25.0,94,1,9.0,12.3,3,1,4.761904762,1.960784314,13.7254902,7.142857143,2.380952381,0.0,4.761904762,22.40896359,2.380952381,7.142857143,0.0,0.0,0.0,0.0,5.0,1,3.0
190,0,2012.0,2.0,144.0,124,0,31,0,0,20,7,6379489.0,21,2,0.0,1.0,2.0,0.0,2.0,31.0,0,0.0,3,0,2,1,1,0,1,1,0,3,0,3,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,2,1,21.0,127,1,1,1,500.0,2,0.0,0.0,0.0,2,0.0,1,15.0,1,1,0,0,1,2,0,0,1,0,0,0,1,12992.0,0,0,0,2.0,1,4.0,18.0,48,1,1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
191,0,2011.0,3.0,0.0,72,285,31,-21,0,18,7,6379489.0,21,2,1.0,0.0,3.0,0.0,3.0,10.0,0,0.0,3,0,0,0,0,0,1,2,0,0,0,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,1,0,18.0,99,1,1,2,304.0,2,0.0,0.0,0.0,2,0.0,1,10.0,1,1,0,1,1,2,0,0,0,0,0,0,1,2518863.0,0,1,0,2.0,1,0.0,5.0,1,1,1.0,1.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1.0
192,0,2009.0,5.0,-14.0,112,323,31,19,0,92,2,6379489.0,1,1,0.0,1.0,3.0,0.0,3.0,50.0,1,0.0,3,0,2,1,1,0,1,2,1,3,0,3,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,2,1,21.0,123,0,1,1,500.0,2,0.0,0.0,0.0,2,0.0,1,22.0,1,1,1,0,2,2,0,0,1,0,0,0,1,20196505.0,0,1,0,3.0,2,0.0,12.5,48,1,1.0,1.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,1.0
193,0,2007.0,7.0,-53.0,124,233,31,0,0,160,215,10000.0,12,0,1.0,0.0,1.0,0.0,1.0,31.0,0,0.0,3,0,2,1,1,0,1,1,0,3,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,1,21.0,99,1,1,1,500.0,2,0.0,0.0,0.0,2,3.0,1,25.0,1,1,0,0,1,2,0,0,0,0,0,0,1,3600838.0,0,1,0,2.0,1,1.0,18.0,0,0,1.0,1.0,1,0,6.666666667,20.0,6.666666667,33.33333333,0.0,6.666666667,6.666666667,6.666666667,0.0,13.33333333,0.0,0.0,0.0,0.0,4.0,0,1.0
194,0,2011.0,3.0,-243.0,0,250,2,8,0,34,143,600000.0,7,1,1.0,2.0,4.0,0.0,4.0,10.0,0,0.0,3,0,2,1,1,0,1,2,1,3,0,3,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,1,1,21.0,109,1,1,1,500.0,2,0.0,0.0,0.0,2,1.0,1,25.0,1,1,0,0,1,2,0,0,0,0,0,0,1,2518863.0,0,1,0,3.0,2,6.0,10.0,36,1,7.0,7.0,0,1,1.851851852,0.0,33.33333333,12.96296296,3.703703704,1.851851852,9.259259259,0.0,1.851851852,1.851851852,0.0,0.0,0.0,0.0,9.0,1,1.0
195,0,2012.0,2.0,0.0,56,285,31,19,0,20,7,6379489.0,21,2,1.0,0.0,2.0,0.0,2.0,50.0,0,0.0,3,1,0,1,1,0,1,2,0,3,0,3,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,1,21.0,147,1,1,1,500.0,2,1.0,1.0,1.0,2,1.0,1,25.0,1,1,0,0,1,2,1,0,0,0,0,0,1,2518863.0,0,1,0,3.0,2,3.0,10.0,47,1,1.0,1.0,0,1,3.125,3.125,59.375,3.125,0.0,0.0,15.625,6.25,0.0,9.375,0.0,0.0,0.0,0.0,8.0,1,1.0
196,0,2006.0,8.0,0.0,42,285,31,-21,4,8,7,6379489.0,21,2,0.0,1.0,2.0,0.0,2.0,10.0,0,0.0,3,0,2,1,1,0,1,1,0,3,0,3,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,2,0,1,1,0,18.0,114,1,1,2,500.0,2,0.0,0.0,0.0,2,1.0,1,25.0,1,1,1,0,1,2,0,0,1,0,0,0,1,2518863.0,0,1,0,3.0,2,0.0,1.4,61,0,20.0,20.0,1,1,11.76470588,0.0,11.76470588,11.76470588,5.882352941,0.0,29.41176471,5.882352941,0.0,5.882352941,5.882352941,0.0,0.0,11.76470588,7.0,0,1.0
197,0,2009.0,5.0,0.0,112,0,31,-21,0,14,7,6379489.0,21,2,0.0,1.0,1.0,0.0,1.0,10.0,0,0.0,3,0,2,1,1,0,1,1,0,3,0,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,21.0,120,1,1,1,500.0,2,0.0,0.0,0.0,2,0.0,1,25.0,1,1,1,0,1,2,0,0,1,0,0,0,1,2518863.0,0,1,0,3.0,2,0.0,2.0,48,1,1.0,1.0,3,1,0.0,0.0,83.33333333,0.0,5.555555556,0.0,5.555555556,0.0,0.0,5.555555556,0.0,0.0,0.0,0.0,6.0,0,0.0
198,0,2011.0,3.0,0.0,112,0,31,-21,0,125,4,6379489.0,21,2,0.0,1.0,1.0,1.0,1.0,10.0,0,0.0,3,0,0,0,0,0,1,1,0,3,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,1,21.0,141,1,1,1,253.0,2,0.0,0.0,0.0,2,1.0,1,19.0,1,1,1,0,2,2,0,0,1,0,0,0,1,2518863.0,0,1,0,3.0,2,0.0,5.0,48,1,1.0,1.0,0,1,5.882352941,0.0,41.17647059,0.0,5.882352941,5.882352941,11.76470588,11.76470588,5.882352941,11.76470588,0.0,0.0,0.0,0.0,2.0,0,0.0
199,0,2007.0,7.0,-3.0,94,0,31,0,0,122,7,6379489.0,21,2,0.0,1.0,2.0,0.0,2.0,31.0,0,0.0,3,0,2,1,1,0,1,2,0,3,0,3,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,18.0,95,1,1,2,500.0,2,0.0,0.0,0.0,0,0.0,1,10.0,1,1,0,0,1,2,0,0,1,0,0,0,1,5851401.0,0,1,0,3.0,2,0.0,18.0,48,0,6.0,1.0,1,0,11.11111111,11.11111111,0.0,66.66666667,0.0,0.0,11.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0.0
201,0,2012.0,2.0,0.0,75,42,31,169,4,20,2,10000000.0,21,2,0.0,3.0,2.0,0.0,2.0,200.0,1,0.0,3,0,2,1,1,0,1,2,1,3,0,3,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,18.0,99,1,1,2,130.0,2,0.0,0.0,0.0,2,0.0,1,7.0,1,1,0,0,1,2,0,0,1,0,0,0,1,2518863.0,0,1,0,3.0,2,0.0,25.0,62,1,1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0.0
202,0,2010.0,4.0,0.0,75,257,0,10,0,60,163,1500000.0,21,2,1.0,0.0,3.0,0.0,4.0,10.0,0,0.0,3,0,2,1,1,0,1,2,0,3,0,3,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,18.0,104,1,1,2,329.0,2,0.0,0.0,0.0,2,0.0,1,8.0,1,1,0,0,1,2,0,0,1,0,0,0,1,18372022.0,0,1,0,3.0,2,0.0,3.3,56,1,3.0,3.0,2,1,11.4379085,0.0,20.4248366,0.0,8.333333333,0.0,28.26797386,5.718954248,5.718954248,14.54248366,0.0,0.0,2.777777778,2.777777778,3.0,1,1.0
203,0,2007.0,7.0,-29.0,75,267,20,180,0,72,188,13200000.0,20,1,0.0,1.0,0.0,0.0,1.0,200.0,1,0.0,3,1,0,1,1,0,1,1,1,3,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,1,2,0,18.0,124,0,0,2,325.0,2,1.0,0.0,0.0,2,0.0,1,21.0,1,1,0,0,1,2,0,0,1,0,0,0,1,970318.0,0,1,0,3.0,2,7.0,28.57,69,0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
204,0,2010.0,4.0,170.0,92,147,7,43,4,104,128,900000.0,15,1,0.0,6.0,3.0,0.0,3.0,50.0,1,0.0,3,0,0,0,0,0,1,2,0,3,0,3,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,1,1,21.0,130,1,1,1,500.0,2,0.0,0.0,0.0,2,1.0,1,14.0,1,1,1,0,1,2,0,0,1,0,0,0,1,1912479.0,0,1,0,3.0,2,0.0,50.0,46,1,6.0,6.0,1,0,7.142857143,0.0,0.0,0.0,7.142857143,7.142857143,10.71428571,0.0,0.0,3.571428571,0.0,3.571428571,7.142857143,3.571428571,6.0,1,6.0
205,0,2005.0,9.0,-169.0,75,101,31,0,0,5,0,6379489.0,21,2,1.0,15.0,1.0,0.0,3.0,31.0,0,1.0,3,0,2,1,1,0,1,1,0,3,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,18.0,109,1,1,2,500.0,2,0.0,0.0,0.0,2,3.0,1,25.0,1,1,0,0,1,2,0,0,0,0,0,0,1,88023.0,0,1,0,3.0,2,7.0,18.0,48,0,24.0,24.0,3,1,11.11111111,5.555555556,11.11111111,27.77777778,0.0,5.555555556,22.22222222,0.0,5.555555556,5.555555556,0.0,0.0,0.0,5.555555556,6.0,0,1.0
206,0,2008.0,6.0,15.0,40,309,31,19,4,11,218,800000.0,17,1,3.0,2.0,1.0,0.0,3.0,50.0,0,1.0,3,0,1,1,1,0,0,2,0,3,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,18.0,127,1,1,2,500.0,2,0.0,0.0,0.0,2,0.0,1,6.0,1,1,1,0,1,2,0,0,1,0,0,0,1,9092587.0,0,1,0,3.0,2,0.0,10.0,44,0,24.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0
207,0,2009.0,5.0,-8.0,0,285,31,19,0,32,2,6379489.0,21,2,1.0,0.0,1.0,0.0,1.0,50.0,0,0.0,3,0,2,1,1,0,1,1,1,3,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,18.0,99,1,1,2,500.0,2,0.0,0.0,0.0,2,0.0,1,25.0,1,1,1,0,1,2,0,0,0,0,0,0,1,2518863.0,0,1,0,3.0,2,0.0,12.5,48,1,1.0,1.0,0,1,0.0,5.555555556,0.0,72.22222222,0.0,0.0,16.66666667,5.555555556,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,1.0
208,0,2012.0,2.0,0.0,42,285,31,19,0,20,7,6379489.0,21,2,1.0,0.0,2.0,0.0,2.0,50.0,0,0.0,3,0,2,1,0,0,1,1,0,3,0,3,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,0,18.0,99,0,0,2,81.0,2,0.0,0.0,0.0,2,0.0,1,5.0,1,1,0,0,1,2,0,0,0,0,0,0,1,2518863.0,0,1,0,3.0,2,0.0,50.0,12,1,12.0,12.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
209,0,2008.0,6.0,0.0,112,285,31,0,0,12,7,6379489.0,21,2,1.0,0.0,5.0,0.0,5.0,31.0,0,0.0,3,0,2,1,0,0,1,1,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,18.0,144,0,0,2,187.0,2,0.0,0.0,0.0,2,0.0,0,25.0,1,1,1,0,0,2,1,0,0,0,0,0,1,2518863.0,0,1,0,3.0,2,0.0,18.0,48,0,1.0,1.0,0,1,4.705882353,1.111111111,35.35947712,1.176470588,1.176470588,2.352941176,3.529411765,1.176470588,7.058823529,2.352941176,0.0,0.0,0.0,0.0,3.0,0,1.0
210,0,2008.0,6.0,-10.0,92,285,31,0,0,11,1,500000.0,21,2,1.0,0.0,1.0,0.0,2.0,31.0,0,0.0,3,0,2,1,1,0,1,2,0,3,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,2,1,21.0,99,1,1,1,500.0,2,0.0,0.0,0.0,2,0.0,0,25.0,1,1,1,1,1,2,0,0,0,0,0,0,1,18581451.0,0,1,0,3.0,1,0.0,18.0,29,0,1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
212,0,2011.0,3.0,0.0,75,285,31,-21,0,18,7,6379489.0,21,2,1.0,0.0,4.0,0.0,4.0,10.0,0,0.0,1,0,2,1,1,0,1,2,0,3,0,3,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,18.0,100,1,0,2,319.0,2,0.0,0.0,0.0,2,0.0,0,19.0,2,1,1,0,1,2,0,0,0,0,0,0,1,2518863.0,0,1,0,3.0,2,0.0,5.0,48,1,1.0,1.0,1,0,13.56837607,0.0,26.38888889,9.615384615,0.0,1.388888889,7.158119658,5.555555556,7.158119658,4.166666667,0.0,0.0,0.0,0.0,2.0,0,1.0
213,0,2009.0,5.0,0.0,75,285,31,-21,0,14,7,6379489.0,21,2,1.0,0.0,3.0,1.0,3.0,10.0,0,0.0,3,0,1,1,1,0,1,2,0,3,0,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,21.0,128,1,0,1,500.0,2,0.0,0.0,0.0,2,0.0,1,8.0,1,1,1,1,1,2,0,0,0,0,0,0,1,2518863.0,0,1,0,2.0,1,3.0,2.5,48,1,1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
214,0,2012.0,2.0,-84.0,75,0,31,0,0,19,7,6379489.0,21,2,0.0,1.0,3.0,2.0,2.0,31.0,0,0.0,3,0,1,1,1,0,1,2,0,3,0,3,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,2,1,21.0,115,1,0,1,500.0,2,0.0,0.0,0.0,2,0.0,0,20.0,1,1,1,1,1,2,0,0,0,0,0,0,1,7581851.0,0,1,0,3.0,2,0.0,18.0,48,1,1.0,1.0,0,1,6.666666667,13.33333333,0.0,0.0,20.0,6.666666667,33.33333333,6.666666667,0.0,0.0,0.0,6.666666667,6.666666667,0.0,4.0,0,0.0
215,0,2011.0,3.0,-13.0,75,285,1,9,0,49,13,620000.0,21,2,1.0,0.0,2.0,0.0,2.0,10.0,0,0.0,1,0,0,0,0,0,1,2,0,3,0,3,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,1,0,18.0,112,0,0,1,500.0,2,0.0,0.0,0.0,2,0.0,1,12.0,1,1,0,0,1,2,0,0,0,0,0,0,1,5516702.0,0,1,0,3.0,2,2.0,5.0,37,1,3.0,3.0,2,1,9.090909091,4.545454545,4.545454545,0.0,0.0,0.0,22.72727273,4.545454545,0.0,4.545454545,0.0,0.0,0.0,0.0,4.0,1,1.0
216,0,2007.0,7.0,-4.0,0,303,31,-30,0,40,54,6379489.0,21,2,0.0,1.0,1.0,0.0,1.0,1.0,0,0.0,1,0,0,1,0,0,1,2,0,3,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,18.0,109,0,0,2,500.0,2,0.0,0.0,0.0,2,0.0,1,5.0,1,1,0,0,1,2,0,0,0,0,0,0,1,8536058.0,0,1,0,3.0,2,0.0,1.0,48,0,1.0,1.0,1,0,25.0,0.0,0.0,50.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
217,0,2008.0,6.0,0.0,0,285,31,0,0,12,7,6379489.0,21,2,0.0,1.0,2.0,2.0,2.0,31.0,0,0.0,3,0,1,1,0,0,1,2,0,3,0,3,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,1,21.0,127,1,1,1,500.0,2,0.0,0.0,0.0,2,0.0,1,25.0,1,1,1,0,1,2,0,0,0,0,0,0,1,2518863.0,0,1,0,3.0,2,0.0,18.0,23,0,15.0,15.0,1,0,5.555555556,0.0,5.555555556,55.55555556,0.0,5.555555556,22.22222222,5.555555556,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,1.0
218,0,2006.0,8.0,0.0,15,285,31,0,0,8,7,6379489.0,21,2,1.0,0.0,2.0,0.0,2.0,31.0,0,0.0,3,0,1,1,1,0,1,2,0,3,0,3,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,1,21.0,132,1,1,1,500.0,2,0.0,0.0,0.0,2,0.0,1,9.0,1,1,1,0,1,2,0,0,0,0,0,0,1,2518863.0,0,1,0,2.0,1,0.0,18.0,3,0,1.0,1.0,1,1,0.0,0.0,0.0,71.42857143,0.0,0.0,0.0,14.28571429,0.0,14.28571429,0.0,0.0,0.0,0.0,0.0,0,1.0
219,0,2008.0,6.0,15.0,74,285,31,0,0,132,7,6379489.0,21,2,1.0,0.0,1.0,1.0,2.0,31.0,0,0.0,3,0,1,1,1,0,1,1,0,3,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,2,1,21.0,115,1,1,1,500.0,2,0.0,0.0,0.0,2,0.0,1,18.0,1,1,1,0,1,2,0,0,0,0,0,0,1,15201417.0,0,1,0,2.0,2,3.0,18.0,48,0,1.0,1.0,1,0,2.777777778,2.777777778,36.11111111,0.0,0.0,0.0,8.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,1.0
220,0,2009.0,5.0,-8.0,64,166,31,-27,0,45,254,250000.0,21,2,0.0,2.0,2.0,0.0,3.0,4.0,0,0.0,3,0,0,1,1,0,1,2,0,3,0,3,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,2,2,25.0,139,1,0,1,90.0,2,0.0,0.0,0.0,2,0.0,1,25.0,1,1,1,0,1,2,0,0,0,0,0,0,1,14539082.0,0,1,0,3.0,2,0.0,1.0,21,1,22.0,22.0,3,1,11.76470588,0.0,5.882352941,52.94117647,0.0,0.0,23.52941176,5.882352941,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,2.0
221,1,2011.0,3.0,13.0,92,22,0,10,0,17,32,250000.0,21,2,1.0,1.0,2.0,0.0,2.0,10.0,0,0.0,1,0,0,1,1,0,1,1,0,3,0,3,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,1,1,21.0,112,1,1,1,500.0,2,0.0,0.0,0.0,2,0.0,1,8.0,1,2,0,0,1,2,0,0,0,0,0,0,1,2518863.0,1,1,1,4.0,0,0.0,5.0,21,1,1.0,1.0,1,0,0.0,0.0,55.20833333,16.66666667,0.0,0.0,11.45833333,8.333333333,8.333333333,0.0,0.0,0.0,0.0,0.0,8.0,1,1.0
224,1,2010.0,4.0,-309.0,11,4,3,7,0,41,282,584988.0,21,2,1.0,3.0,2.0,0.0,2.0,10.0,0,0.0,2,0,2,1,1,0,1,2,1,2,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,2,0,18.0,91,1,1,2,500.0,0,1.0,0.0,0.0,2,0.0,1,31.0,1,2,0,0,1,2,0,0,0,0,0,1,1,819284.0,0,1,0,2.0,1,0.0,3.3,34,1,12.0,12.0,0,1,6.25,0.0,75.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
225,1,2011.0,3.0,101.0,92,110,4,4,0,163,170,118000.0,21,2,3.0,0.0,3.0,0.0,3.0,8.0,0,1.0,2,0,1,1,1,0,0,2,1,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,1,21.0,126,1,1,1,500.0,0,0.0,0.0,0.0,0,133.0,1,27.0,1,1,0,0,2,2,0,0,0,0,0,1,1,829576.0,0,1,0,2.0,1,0.0,4.0,15,1,1.0,5.0,0,1,9.920634921,7.142857143,5.555555556,11.9047619,2.777777778,9.126984127,16.26984127,2.777777778,9.920634921,21.03174603,0.0,0.0,3.571428571,0.0,6.0,1,3.0
226,1,2011.0,3.0,76.0,75,285,0,2,0,17,4,1000000.0,21,2,1.0,0.0,7.0,0.0,3.0,2.0,0,1.0,2,0,2,1,1,0,0,2,1,2,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,2,1,1,0,0,2,0,18.0,145,1,1,2,500.0,0,0.0,0.0,0.0,0,196.0,1,22.0,0,1,1,0,2,2,0,0,0,0,0,0,1,7663291.0,1,0,1,2.0,1,0.0,1.0,48,1,1.0,1.0,0,1,7.407407407,0.0,25.92592593,30.48433048,1.851851852,1.851851852,12.53561254,0.0,6.98005698,1.851851852,0.0,0.0,7.407407407,3.703703704,8.0,1,1.0
227,1,2010.0,4.0,-10.0,102,212,31,-28,0,67,34,1320384.0,21,2,0.0,1.0,2.0,0.0,2.0,3.0,0,0.0,1,0,1,1,1,0,1,2,1,3,0,3,0,2,0,0,0,1,0,1,1,0,1,1,1,0,0,0,2,0,1,0,1,1,1,21.0,68,1,1,0,500.0,0,1.0,1.0,1.0,2,148.0,1,31.0,1,1,0,0,1,2,0,0,0,0,0,1,1,816385.0,1,1,0,2.0,1,0.0,1.0,54,1,22.0,22.0,1,0,6.25,12.5,0.0,6.25,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,37.5,12.5,4.0,0,0.0
228,1,2009.0,5.0,-45.0,56,285,5,-2,0,74,5,1400000.0,21,2,1.0,0.0,3.0,1.0,5.0,3.0,0,0.0,1,0,1,1,1,0,1,2,1,2,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,2,0,2,1,21.0,115,1,1,2,500.0,2,0.0,0.0,0.0,0,262.0,1,38.0,2,2,0,0,2,2,0,0,0,0,0,1,1,17173041.0,1,0,0,2.0,1,0.0,0.75,55,1,34.0,34.0,0,1,16.66666667,5.555555556,0.0,5.555555556,5.555555556,11.11111111,11.11111111,0.0,11.11111111,5.555555556,5.555555556,0.0,11.11111111,11.11111111,2.0,0,1.0
